time,o,h,l,c,volume,complete
2017-01-24 11:00:00,1.07296,1.07442,1.07255,1.07433,1147,True
2017-01-24 12:00:00,1.0743,1.07476,1.07394,1.07419,1168,True
2017-01-24 13:00:00,1.07422,1.07571,1.07406,1.07476,1396,True
2017-01-24 14:00:00,1.07474,1.07666,1.07434,1.07616,2200,True
2017-01-24 15:00:00,1.0761,1.07751,1.07489,1.07524,2732,True
2017-01-24 16:00:00,1.07527,1.07582,1.07466,1.07484,1860,True
2017-01-24 17:00:00,1.07487,1.0761,1.07482,1.07565,1027,True
2017-01-24 18:00:00,1.07568,1.07581,1.07338,1.0735,1260,True
2017-01-24 19:00:00,1.07348,1.07348,1.0722,1.07224,1007,True
2017-01-24 20:00:00,1.07226,1.07336,1.07204,1.07332,721,True
2017-01-24 21:00:00,1.07334,1.07336,1.07299,1.07314,178,True
2017-01-24 22:00:00,1.07306,1.07342,1.07279,1.07316,296,True
2017-01-24 23:00:00,1.07316,1.0733,1.0724,1.07284,339,True
2017-01-25 00:00:00,1.07286,1.0734,1.07237,1.07312,785,True
2017-01-25 01:00:00,1.0731,1.07351,1.07222,1.07294,981,True
2017-01-25 02:00:00,1.0729,1.0738,1.0727,1.0731,949,True
2017-01-25 03:00:00,1.07308,1.07328,1.07274,1.07315,520,True
2017-01-25 04:00:00,1.07317,1.07373,1.07306,1.07308,568,True
2017-01-25 05:00:00,1.07306,1.07306,1.07238,1.07263,471,True
2017-01-25 06:00:00,1.0726,1.07264,1.07214,1.07216,482,True
2017-01-25 07:00:00,1.07214,1.07268,1.07112,1.07134,1394,True
2017-01-25 08:00:00,1.07136,1.07326,1.07131,1.07298,1920,True
2017-01-25 09:00:00,1.073,1.07548,1.07246,1.07498,2369,True
2017-01-25 10:00:00,1.07496,1.07546,1.07419,1.07535,1050,True
2017-01-25 11:00:00,1.07532,1.07564,1.0748,1.07525,667,True
2017-01-25 12:00:00,1.07523,1.07698,1.07452,1.07456,2253,True
2017-01-25 13:00:00,1.07459,1.07484,1.07358,1.07448,1645,True
2017-01-25 14:00:00,1.07446,1.07454,1.07202,1.0727,2680,True
2017-01-25 15:00:00,1.07266,1.07452,1.07256,1.0741,2230,True
2017-01-25 16:00:00,1.07414,1.07534,1.0732,1.07428,1949,True
2017-01-25 17:00:00,1.0743,1.0745,1.07252,1.07378,1129,True
2017-01-25 18:00:00,1.0738,1.074,1.0725,1.07262,1429,True
2017-01-25 19:00:00,1.0726,1.07416,1.07202,1.07411,830,True
2017-01-25 20:00:00,1.07408,1.07528,1.07364,1.07521,1208,True
2017-01-25 21:00:00,1.07524,1.07544,1.07469,1.07483,480,True
2017-01-25 22:00:00,1.07497,1.07551,1.0746,1.07504,370,True
2017-01-25 23:00:00,1.075,1.0754,1.07468,1.07526,382,True
2017-01-26 00:00:00,1.07528,1.07648,1.0752,1.07628,870,True
2017-01-26 01:00:00,1.07631,1.07656,1.07575,1.07588,792,True
2017-01-26 02:00:00,1.0759,1.0761,1.07543,1.07572,663,True
2017-01-26 03:00:00,1.07576,1.07624,1.07544,1.0757,441,True
2017-01-26 04:00:00,1.07568,1.07596,1.07536,1.07574,375,True
2017-01-26 05:00:00,1.07576,1.07606,1.07532,1.07558,373,True
2017-01-26 06:00:00,1.07556,1.07569,1.07399,1.07422,718,True
2017-01-26 07:00:00,1.0742,1.07472,1.07294,1.07308,1781,True
2017-01-26 08:00:00,1.07305,1.07438,1.07266,1.07395,1645,True
2017-01-26 09:00:00,1.07397,1.07436,1.07161,1.07212,1756,True
2017-01-26 10:00:00,1.07214,1.07271,1.07128,1.07209,1268,True
2017-01-26 11:00:00,1.07206,1.07334,1.07196,1.07314,1025,True
2017-01-26 12:00:00,1.07312,1.07327,1.07078,1.07106,1725,True
2017-01-26 13:00:00,1.07108,1.07124,1.06889,1.06972,3297,True
2017-01-26 14:00:00,1.06969,1.07048,1.06728,1.06858,2895,True
2017-01-26 15:00:00,1.0686,1.06927,1.067,1.06714,3200,True
2017-01-26 16:00:00,1.06712,1.06736,1.06579,1.06694,1784,True
2017-01-26 17:00:00,1.0669,1.06885,1.06674,1.06868,915,True
2017-01-26 18:00:00,1.06866,1.07008,1.06852,1.06961,1447,True
2017-01-26 19:00:00,1.06958,1.07041,1.06916,1.06984,823,True
2017-01-26 20:00:00,1.06982,1.06982,1.06746,1.06758,1390,True
2017-01-26 21:00:00,1.06756,1.06824,1.06627,1.06824,919,True
2017-01-26 22:00:00,1.06797,1.06865,1.06733,1.068,696,True
2017-01-26 23:00:00,1.06804,1.06838,1.06746,1.06836,518,True
2017-01-27 00:00:00,1.06832,1.06869,1.06798,1.06828,693,True
2017-01-27 01:00:00,1.0683,1.06866,1.06725,1.06824,1229,True
2017-01-27 02:00:00,1.06827,1.06886,1.06787,1.06806,711,True
2017-01-27 03:00:00,1.06809,1.06818,1.0673,1.06753,609,True
2017-01-27 04:00:00,1.06751,1.06771,1.06721,1.06744,462,True
2017-01-27 05:00:00,1.06741,1.06748,1.06682,1.06716,540,True
2017-01-27 06:00:00,1.06719,1.06732,1.0661,1.06646,886,True
2017-01-27 07:00:00,1.06648,1.06756,1.06584,1.0674,1504,True
2017-01-27 08:00:00,1.06736,1.06846,1.06718,1.06812,1667,True
2017-01-27 09:00:00,1.0681,1.06983,1.06806,1.0693,1405,True
2017-01-27 10:00:00,1.06928,1.0695,1.06756,1.06824,1224,True
2017-01-27 11:00:00,1.06828,1.06972,1.06809,1.06938,785,True
2017-01-27 12:00:00,1.06936,1.06952,1.06706,1.06748,875,True
2017-01-27 13:00:00,1.06752,1.07088,1.06736,1.06983,4038,True
2017-01-27 14:00:00,1.06986,1.07251,1.06978,1.07027,4114,True
2017-01-27 15:00:00,1.07024,1.0715,1.07,1.07061,2494,True
2017-01-27 16:00:00,1.07064,1.07088,1.06896,1.06898,1703,True
2017-01-27 17:00:00,1.06896,1.06927,1.06796,1.06827,884,True
2017-01-27 18:00:00,1.0683,1.0693,1.06788,1.06898,790,True
2017-01-27 19:00:00,1.069,1.06997,1.06892,1.0699,454,True
2017-01-27 20:00:00,1.06988,1.06992,1.06916,1.0696,526,True
2017-01-27 21:00:00,1.06957,1.06994,1.06935,1.06981,383,True
2017-01-29 22:00:00,1.07232,1.07232,1.07118,1.07137,528,True
2017-01-29 23:00:00,1.07136,1.07184,1.0708,1.07174,818,True
2017-01-30 00:00:00,1.07171,1.0727,1.0716,1.0723,967,True
2017-01-30 01:00:00,1.07232,1.07404,1.07232,1.07368,1125,True
2017-01-30 02:00:00,1.07366,1.07368,1.07306,1.07333,411,True
2017-01-30 03:00:00,1.0733,1.07384,1.07306,1.0732,405,True
2017-01-30 04:00:00,1.07322,1.07352,1.0729,1.07294,372,True
2017-01-30 05:00:00,1.07297,1.07319,1.07234,1.07244,376,True
2017-01-30 06:00:00,1.07242,1.07254,1.07194,1.07208,482,True
2017-01-30 07:00:00,1.07205,1.07208,1.06985,1.07001,1122,True
2017-01-30 08:00:00,1.07004,1.0702,1.0693,1.06964,1814,True
2017-01-30 09:00:00,1.06966,1.06974,1.06872,1.06956,1155,True
2017-01-30 10:00:00,1.06954,1.06997,1.06902,1.06929,826,True
2017-01-30 11:00:00,1.06926,1.0694,1.06558,1.06614,1462,True
2017-01-30 12:00:00,1.06611,1.06653,1.06263,1.06294,2673,True
2017-01-30 13:00:00,1.06296,1.06448,1.06204,1.06447,2807,True
2017-01-30 14:00:00,1.06444,1.06594,1.06402,1.06594,1899,True
2017-01-30 15:00:00,1.06592,1.06926,1.06533,1.06878,2773,True
2017-01-30 16:00:00,1.06882,1.0699,1.06796,1.068,2159,True
2017-01-30 17:00:00,1.06803,1.07095,1.0678,1.06932,1563,True
2017-01-30 18:00:00,1.06934,1.0698,1.06852,1.0692,963,True
2017-01-30 19:00:00,1.06922,1.06951,1.06862,1.06944,663,True
2017-01-30 20:00:00,1.06947,1.07,1.06904,1.06945,807,True
2017-01-30 21:00:00,1.06948,1.06995,1.06936,1.06956,305,True
2017-01-30 22:00:00,1.06964,1.07028,1.06924,1.0701,618,True
2017-01-30 23:00:00,1.07006,1.07088,1.07006,1.07077,640,True
2017-01-31 00:00:00,1.0708,1.07088,1.06953,1.06973,923,True
2017-01-31 01:00:00,1.06971,1.06999,1.06928,1.06932,743,True
2017-01-31 02:00:00,1.06929,1.07058,1.06911,1.07052,842,True
2017-01-31 03:00:00,1.0705,1.07127,1.06948,1.06976,1461,True
2017-01-31 04:00:00,1.06974,1.0704,1.06926,1.06964,681,True
2017-01-31 05:00:00,1.06962,1.07034,1.06953,1.06999,500,True
2017-01-31 06:00:00,1.07002,1.07046,1.06916,1.06928,711,True
2017-01-31 07:00:00,1.06926,1.07006,1.06846,1.06996,1804,True
2017-01-31 08:00:00,1.06994,1.07252,1.06975,1.06988,3179,True
2017-01-31 09:00:00,1.06991,1.07127,1.06912,1.07118,1917,True
2017-01-31 10:00:00,1.07122,1.07193,1.06998,1.07012,2084,True
2017-01-31 11:00:00,1.0701,1.07526,1.06993,1.07508,3283,True
2017-01-31 12:00:00,1.07505,1.0765,1.07478,1.07484,2859,True
2017-01-31 13:00:00,1.07482,1.0763,1.07429,1.07552,3206,True
2017-01-31 14:00:00,1.07553,1.0795,1.07488,1.07916,4574,True
2017-01-31 15:00:00,1.07913,1.08108,1.07796,1.08099,4187,True
2017-01-31 16:00:00,1.08096,1.08124,1.07821,1.07933,3253,True
2017-01-31 17:00:00,1.0793,1.07969,1.07723,1.07836,1739,True
2017-01-31 18:00:00,1.07839,1.0796,1.07829,1.07928,1057,True
2017-01-31 19:00:00,1.07926,1.08098,1.079,1.08043,1223,True
2017-01-31 20:00:00,1.08046,1.08046,1.07864,1.07963,1106,True
2017-01-31 21:00:00,1.07961,1.08002,1.07924,1.07975,350,True
2017-01-31 22:00:00,1.0798,1.07982,1.07912,1.07961,355,True
2017-01-31 23:00:00,1.07962,1.08048,1.07962,1.08012,522,True
2017-02-01 00:00:00,1.08009,1.08009,1.07898,1.0796,1089,True
2017-02-01 01:00:00,1.07958,1.07964,1.07883,1.07931,816,True
2017-02-01 02:00:00,1.07933,1.07982,1.07894,1.0796,661,True
2017-02-01 03:00:00,1.07962,1.07983,1.07918,1.07927,369,True
2017-02-01 04:00:00,1.07924,1.07938,1.0788,1.07905,411,True
2017-02-01 05:00:00,1.07908,1.07926,1.07874,1.07907,333,True
2017-02-01 06:00:00,1.0791,1.07912,1.07772,1.07796,879,True
2017-02-01 07:00:00,1.07798,1.07874,1.07748,1.07815,1715,True
2017-02-01 08:00:00,1.07812,1.07986,1.07792,1.07977,1429,True
2017-02-01 09:00:00,1.07978,1.07992,1.07844,1.07846,1283,True
2017-02-01 10:00:00,1.07848,1.08032,1.07816,1.0803,1062,True
2017-02-01 11:00:00,1.08027,1.08027,1.0791,1.08022,1166,True
2017-02-01 12:00:00,1.08019,1.08074,1.07884,1.07884,1061,True
2017-02-01 13:00:00,1.07886,1.07936,1.07602,1.07605,3084,True
2017-02-01 14:00:00,1.07602,1.0763,1.07506,1.07582,1872,True
2017-02-01 15:00:00,1.07582,1.07615,1.07367,1.07581,3084,True
2017-02-01 16:00:00,1.07584,1.07596,1.07478,1.07564,1827,True
2017-02-01 17:00:00,1.07562,1.07602,1.07472,1.07528,1000,True
2017-02-01 18:00:00,1.07525,1.0754,1.0738,1.07391,985,True
2017-02-01 19:00:00,1.07403,1.07894,1.0731,1.07766,8846,True
2017-02-01 20:00:00,1.07763,1.078,1.07649,1.077,1863,True
2017-02-01 21:00:00,1.07698,1.07724,1.07631,1.07689,283,True
2017-02-01 22:00:00,1.07692,1.0771,1.07625,1.07674,365,True
2017-02-01 23:00:00,1.07673,1.0771,1.07625,1.0765,526,True
2017-02-02 00:00:00,1.07652,1.07832,1.07646,1.07826,1087,True
2017-02-02 01:00:00,1.0783,1.07884,1.07759,1.0783,937,True
2017-02-02 02:00:00,1.07832,1.07844,1.07764,1.07812,715,True
2017-02-02 03:00:00,1.07814,1.07934,1.07811,1.07888,1003,True
2017-02-02 04:00:00,1.07892,1.0793,1.0783,1.07845,616,True
2017-02-02 05:00:00,1.07847,1.07956,1.07847,1.0793,554,True
2017-02-02 06:00:00,1.07928,1.07955,1.0782,1.0782,595,True
2017-02-02 07:00:00,1.07824,1.07982,1.0778,1.07926,1607,True
2017-02-02 08:00:00,1.07924,1.08184,1.07882,1.08134,2529,True
2017-02-02 09:00:00,1.08131,1.08169,1.08029,1.08153,1682,True
2017-02-02 10:00:00,1.08156,1.08187,1.08052,1.081,1513,True
2017-02-02 11:00:00,1.08096,1.08192,1.07943,1.0811,1547,True
2017-02-02 12:00:00,1.0811,1.08149,1.07988,1.08042,2709,True
2017-02-02 13:00:00,1.08046,1.0829,1.08024,1.08147,3332,True
2017-02-02 14:00:00,1.0815,1.08238,1.08047,1.08176,2958,True
2017-02-02 15:00:00,1.08174,1.08192,1.0802,1.08058,1954,True
2017-02-02 16:00:00,1.08061,1.08124,1.07944,1.08025,1690,True
2017-02-02 17:00:00,1.08022,1.08033,1.07846,1.07878,1387,True
2017-02-02 18:00:00,1.0788,1.07946,1.07754,1.07757,980,True
2017-02-02 19:00:00,1.07754,1.07775,1.07589,1.07648,1065,True
2017-02-02 20:00:00,1.07646,1.07648,1.07562,1.07624,720,True
2017-02-02 21:00:00,1.07622,1.07638,1.07568,1.07584,264,True
2017-02-02 22:00:00,1.07596,1.07676,1.07568,1.07622,632,True
2017-02-02 23:00:00,1.07618,1.0763,1.0757,1.0762,277,True
2017-02-03 00:00:00,1.07622,1.07652,1.07576,1.07611,680,True
2017-02-03 01:00:00,1.07613,1.07718,1.07552,1.07696,1707,True
2017-02-03 02:00:00,1.07698,1.0771,1.0756,1.07603,1012,True
2017-02-03 03:00:00,1.07606,1.0761,1.07456,1.07552,1321,True
2017-02-03 04:00:00,1.0755,1.0761,1.0755,1.07578,782,True
2017-02-03 05:00:00,1.07582,1.07584,1.07497,1.07578,774,True
2017-02-03 06:00:00,1.07576,1.07596,1.07489,1.07592,614,True
2017-02-03 07:00:00,1.0759,1.0766,1.07532,1.07578,1037,True
2017-02-03 08:00:00,1.07576,1.07628,1.07416,1.07442,1774,True
2017-02-03 09:00:00,1.07438,1.07491,1.07392,1.07419,1183,True
2017-02-03 10:00:00,1.07416,1.07462,1.07368,1.07386,874,True
2017-02-03 11:00:00,1.07388,1.07417,1.07277,1.07308,891,True
2017-02-03 12:00:00,1.07304,1.0743,1.0728,1.07348,997,True
2017-02-03 13:00:00,1.0735,1.07752,1.07125,1.07562,7169,True
2017-02-03 14:00:00,1.07559,1.07824,1.07559,1.07647,4272,True
2017-02-03 15:00:00,1.07652,1.07976,1.07622,1.07883,3698,True
2017-02-03 16:00:00,1.07885,1.07927,1.0777,1.07906,1636,True
2017-02-03 17:00:00,1.07908,1.07941,1.07795,1.07837,901,True
2017-02-03 18:00:00,1.0784,1.07864,1.07645,1.07686,1823,True
2017-02-03 19:00:00,1.07684,1.0769,1.0759,1.07664,1366,True
2017-02-03 20:00:00,1.07662,1.07811,1.07654,1.078,894,True
2017-02-03 21:00:00,1.07798,1.07884,1.07779,1.0785,468,True
2017-02-05 22:00:00,1.07898,1.07914,1.0782,1.07848,242,True
2017-02-05 23:00:00,1.07852,1.07879,1.07782,1.07824,355,True
2017-02-06 00:00:00,1.07826,1.07847,1.07744,1.07844,737,True
2017-02-06 01:00:00,1.07842,1.07887,1.07796,1.07796,1120,True
2017-02-06 02:00:00,1.078,1.0785,1.07769,1.07778,800,True
2017-02-06 03:00:00,1.0778,1.0783,1.0778,1.07826,450,True
2017-02-06 04:00:00,1.07828,1.07832,1.07738,1.07757,490,True
2017-02-06 05:00:00,1.07754,1.07784,1.07734,1.07748,351,True
2017-02-06 06:00:00,1.07746,1.07777,1.07679,1.07679,545,True
2017-02-06 07:00:00,1.07681,1.07682,1.07478,1.07526,1402,True
2017-02-06 08:00:00,1.07524,1.07581,1.07433,1.07506,1762,True
2017-02-06 09:00:00,1.07508,1.07557,1.07424,1.07465,1215,True
2017-02-06 10:00:00,1.07468,1.07468,1.07342,1.07406,1026,True
2017-02-06 11:00:00,1.07408,1.07449,1.07336,1.07369,1308,True
2017-02-06 12:00:00,1.07372,1.07438,1.07304,1.07335,1054,True
2017-02-06 13:00:00,1.07338,1.0734,1.07086,1.07133,3044,True
2017-02-06 14:00:00,1.07131,1.07322,1.07056,1.0729,2469,True
2017-02-06 15:00:00,1.07288,1.074,1.07134,1.07388,2498,True
2017-02-06 16:00:00,1.0739,1.07428,1.07292,1.07306,1457,True
2017-02-06 17:00:00,1.07308,1.0743,1.07292,1.0735,1023,True
2017-02-06 18:00:00,1.07348,1.07462,1.0729,1.0743,1332,True
2017-02-06 19:00:00,1.07428,1.07532,1.0742,1.07475,800,True
2017-02-06 20:00:00,1.07472,1.0755,1.07431,1.07506,606,True
2017-02-06 21:00:00,1.07508,1.07541,1.07498,1.07504,180,True
2017-02-06 22:00:00,1.07494,1.07506,1.07443,1.07481,327,True
2017-02-06 23:00:00,1.07478,1.07493,1.07415,1.07434,245,True
2017-02-07 00:00:00,1.07432,1.07446,1.07262,1.07308,975,True
2017-02-07 01:00:00,1.07305,1.0733,1.0721,1.07302,974,True
2017-02-07 02:00:00,1.073,1.07358,1.07226,1.07227,722,True
2017-02-07 03:00:00,1.07224,1.07242,1.07042,1.0708,1019,True
2017-02-07 04:00:00,1.07083,1.07132,1.07056,1.07098,661,True
2017-02-07 05:00:00,1.07101,1.07138,1.07074,1.07128,482,True
2017-02-07 06:00:00,1.07124,1.07131,1.06914,1.06935,888,True
2017-02-07 07:00:00,1.06938,1.06997,1.06808,1.06818,1783,True
2017-02-07 08:00:00,1.06816,1.06842,1.06615,1.06742,2384,True
2017-02-07 09:00:00,1.0674,1.06748,1.06562,1.066,1196,True
2017-02-07 10:00:00,1.06598,1.06725,1.06578,1.06682,1020,True
2017-02-07 11:00:00,1.0668,1.0674,1.06618,1.06718,1009,True
2017-02-07 12:00:00,1.0672,1.06862,1.0672,1.06768,1109,True
2017-02-07 13:00:00,1.06765,1.06786,1.06645,1.06758,1159,True
2017-02-07 14:00:00,1.06755,1.06796,1.06682,1.0672,1541,True
2017-02-07 15:00:00,1.06719,1.06876,1.06629,1.06854,1661,True
2017-02-07 16:00:00,1.06857,1.06939,1.06804,1.06899,1781,True
2017-02-07 17:00:00,1.069,1.07038,1.06876,1.0692,1167,True
2017-02-07 18:00:00,1.06922,1.07062,1.06912,1.06944,1162,True
2017-02-07 19:00:00,1.06942,1.06962,1.06886,1.06962,604,True
2017-02-07 20:00:00,1.06959,1.06974,1.06874,1.06887,471,True
2017-02-07 21:00:00,1.06884,1.06886,1.06776,1.0683,396,True
2017-02-07 22:00:00,1.06804,1.06838,1.0677,1.06806,568,True
2017-02-07 23:00:00,1.06805,1.06824,1.06754,1.06786,320,True
2017-02-08 00:00:00,1.06784,1.06795,1.06679,1.06781,665,True
2017-02-08 01:00:00,1.06783,1.0691,1.0671,1.06852,1333,True
2017-02-08 02:00:00,1.06854,1.06908,1.06822,1.0686,754,True
2017-02-08 03:00:00,1.06862,1.06896,1.06827,1.06892,406,True
2017-02-08 04:00:00,1.06888,1.06895,1.06736,1.06776,643,True
2017-02-08 05:00:00,1.06774,1.06812,1.06759,1.06769,415,True
2017-02-08 06:00:00,1.06772,1.06804,1.06662,1.06662,541,True
2017-02-08 07:00:00,1.06665,1.06718,1.06552,1.06586,1458,True
2017-02-08 08:00:00,1.06584,1.06642,1.0643,1.066,2159,True
2017-02-08 09:00:00,1.06597,1.06614,1.06408,1.06445,1259,True
2017-02-08 10:00:00,1.06442,1.06546,1.06428,1.06464,906,True
2017-02-08 11:00:00,1.06461,1.06494,1.06417,1.06492,883,True
2017-02-08 12:00:00,1.0649,1.0659,1.06462,1.06588,1140,True
2017-02-08 13:00:00,1.0659,1.06767,1.06536,1.06702,1506,True
2017-02-08 14:00:00,1.06704,1.07088,1.06704,1.06996,2592,True
2017-02-08 15:00:00,1.06994,1.07084,1.06868,1.07072,2640,True
2017-02-08 16:00:00,1.0707,1.0714,1.06988,1.07068,1986,True
2017-02-08 17:00:00,1.07071,1.0708,1.06944,1.06966,1278,True
2017-02-08 18:00:00,1.06968,1.06968,1.06788,1.06811,1633,True
2017-02-08 19:00:00,1.06808,1.06875,1.06786,1.06865,629,True
2017-02-08 20:00:00,1.06867,1.06898,1.06843,1.0688,694,True
2017-02-08 21:00:00,1.06878,1.06988,1.0687,1.06984,272,True
2017-02-08 22:00:00,1.0698,1.0702,1.0692,1.06955,554,True
2017-02-08 23:00:00,1.06952,1.0697,1.06908,1.06916,441,True
2017-02-09 00:00:00,1.06913,1.06956,1.06832,1.06878,1029,True
2017-02-09 01:00:00,1.06876,1.06886,1.06816,1.06851,923,True
2017-02-09 02:00:00,1.06848,1.06858,1.06778,1.06855,858,True
2017-02-09 03:00:00,1.06858,1.06948,1.06842,1.06898,627,True
2017-02-09 04:00:00,1.06896,1.06898,1.06852,1.06878,599,True
2017-02-09 05:00:00,1.06876,1.06895,1.06766,1.06808,635,True
2017-02-09 06:00:00,1.06806,1.06836,1.0672,1.06726,466,True
2017-02-09 07:00:00,1.0673,1.06807,1.06704,1.06792,1132,True
2017-02-09 08:00:00,1.0679,1.07071,1.06782,1.06994,1956,True
2017-02-09 09:00:00,1.06998,1.07096,1.06956,1.07023,892,True
2017-02-09 10:00:00,1.0702,1.0702,1.06909,1.06916,549,True
2017-02-09 11:00:00,1.06914,1.06938,1.06744,1.06805,1194,True
2017-02-09 12:00:00,1.06807,1.06874,1.06771,1.06843,822,True
2017-02-09 13:00:00,1.06846,1.06957,1.06734,1.0682,1625,True
2017-02-09 14:00:00,1.06818,1.0694,1.06622,1.06656,1957,True
2017-02-09 15:00:00,1.06654,1.06804,1.06561,1.06646,4353,True
2017-02-09 16:00:00,1.06648,1.06717,1.06536,1.06571,2122,True
2017-02-09 17:00:00,1.06569,1.06645,1.06558,1.06572,992,True
2017-02-09 18:00:00,1.06568,1.06616,1.0651,1.06604,1247,True
2017-02-09 19:00:00,1.06602,1.06635,1.0656,1.06582,826,True
2017-02-09 20:00:00,1.0658,1.06649,1.06556,1.06624,518,True
2017-02-09 21:00:00,1.06626,1.06647,1.0655,1.06558,295,True
2017-02-09 22:00:00,1.0658,1.06613,1.06536,1.06544,230,True
2017-02-09 23:00:00,1.06547,1.06588,1.06542,1.06574,446,True
2017-02-10 00:00:00,1.06571,1.06628,1.06496,1.06554,1280,True
2017-02-10 01:00:00,1.06556,1.06672,1.06556,1.06612,1212,True
2017-02-10 02:00:00,1.06614,1.06636,1.06572,1.06595,650,True
2017-02-10 03:00:00,1.06598,1.06678,1.06598,1.06621,654,True
2017-02-10 04:00:00,1.06624,1.06628,1.06588,1.06622,366,True
2017-02-10 05:00:00,1.0662,1.06622,1.06516,1.06529,376,True
2017-02-10 06:00:00,1.06532,1.06598,1.06504,1.06593,319,True
2017-02-10 07:00:00,1.06591,1.06636,1.06391,1.064,1287,True
2017-02-10 08:00:00,1.06398,1.06456,1.06362,1.06398,1360,True
2017-02-10 09:00:00,1.06394,1.06462,1.06382,1.06421,1058,True
2017-02-10 10:00:00,1.06419,1.06482,1.0638,1.06449,875,True
2017-02-10 11:00:00,1.06447,1.06498,1.06392,1.06398,931,True
2017-02-10 12:00:00,1.064,1.06428,1.06264,1.06267,877,True
2017-02-10 13:00:00,1.0627,1.06298,1.06162,1.06192,1549,True
2017-02-10 14:00:00,1.06196,1.06244,1.06077,1.06226,1795,True
2017-02-10 15:00:00,1.0623,1.06392,1.06189,1.06246,2098,True
2017-02-10 16:00:00,1.06248,1.06523,1.06218,1.06491,2522,True
2017-02-10 17:00:00,1.06494,1.0652,1.06328,1.06342,1111,True
2017-02-10 18:00:00,1.06345,1.06531,1.06274,1.06316,2780,True
2017-02-10 19:00:00,1.06314,1.06338,1.06256,1.06326,953,True
2017-02-10 20:00:00,1.06328,1.06386,1.06302,1.06377,514,True
2017-02-10 21:00:00,1.06374,1.06413,1.0633,1.06412,295,True
2017-02-12 22:00:00,1.06286,1.06372,1.06268,1.06319,527,True
2017-02-12 23:00:00,1.06316,1.06316,1.06177,1.0619,519,True
2017-02-13 00:00:00,1.06187,1.06232,1.06122,1.06216,1228,True
2017-02-13 01:00:00,1.06214,1.0627,1.06202,1.06209,966,True
2017-02-13 02:00:00,1.06206,1.06218,1.06151,1.06156,770,True
2017-02-13 03:00:00,1.06158,1.06217,1.0614,1.0619,582,True
2017-02-13 04:00:00,1.06192,1.06234,1.06176,1.06226,412,True
2017-02-13 05:00:00,1.06224,1.06302,1.06208,1.06281,431,True
2017-02-13 06:00:00,1.06284,1.06352,1.06266,1.06304,497,True
2017-02-13 07:00:00,1.06301,1.06442,1.0628,1.0643,1049,True
2017-02-13 08:00:00,1.06428,1.06583,1.06419,1.0649,1358,True
2017-02-13 09:00:00,1.06488,1.06501,1.06375,1.06375,1090,True
2017-02-13 10:00:00,1.06372,1.0646,1.0634,1.06396,806,True
2017-02-13 11:00:00,1.06398,1.0647,1.06357,1.06414,858,True
2017-02-13 12:00:00,1.06417,1.06468,1.06302,1.06325,768,True
2017-02-13 13:00:00,1.06328,1.06333,1.06209,1.06237,1181,True
2017-02-13 14:00:00,1.0624,1.06248,1.06,1.06018,1483,True
2017-02-13 15:00:00,1.06016,1.06076,1.05922,1.06042,1693,True
2017-02-13 16:00:00,1.06044,1.06091,1.05942,1.06024,1357,True
2017-02-13 17:00:00,1.06026,1.06072,1.05956,1.05958,1048,True
2017-02-13 18:00:00,1.0596,1.06054,1.05954,1.06034,750,True
2017-02-13 19:00:00,1.0603,1.06058,1.05966,1.05992,770,True
2017-02-13 20:00:00,1.05988,1.06018,1.05952,1.0596,382,True
2017-02-13 21:00:00,1.05962,1.05988,1.05958,1.05966,114,True
2017-02-13 22:00:00,1.05976,1.05987,1.05926,1.05963,399,True
2017-02-13 23:00:00,1.05959,1.05992,1.0593,1.05989,186,True
2017-02-14 00:00:00,1.05992,1.06091,1.05964,1.06004,630,True
2017-02-14 01:00:00,1.06002,1.0606,1.05932,1.05958,614,True
2017-02-14 02:00:00,1.05961,1.05988,1.05916,1.05986,303,True
2017-02-14 03:00:00,1.05988,1.06042,1.05986,1.06042,331,True
2017-02-14 04:00:00,1.06044,1.06122,1.06042,1.06107,397,True
2017-02-14 05:00:00,1.06109,1.0623,1.06101,1.06195,376,True
2017-02-14 06:00:00,1.06198,1.06239,1.06148,1.06228,444,True
2017-02-14 07:00:00,1.06226,1.06226,1.06066,1.06072,946,True
2017-02-14 08:00:00,1.06072,1.06335,1.06072,1.06312,1723,True
2017-02-14 09:00:00,1.0631,1.0632,1.06142,1.06172,1447,True
2017-02-14 10:00:00,1.06168,1.0621,1.06082,1.06175,1278,True
2017-02-14 11:00:00,1.06173,1.06332,1.06156,1.06285,853,True
2017-02-14 12:00:00,1.06288,1.06305,1.06209,1.06218,763,True
2017-02-14 13:00:00,1.06221,1.06254,1.0611,1.0613,1625,True
2017-02-14 14:00:00,1.06133,1.06149,1.06018,1.06098,1433,True
2017-02-14 15:00:00,1.06101,1.06145,1.05614,1.05638,6342,True
2017-02-14 16:00:00,1.0564,1.0581,1.05612,1.05768,2234,True
2017-02-14 17:00:00,1.0577,1.0577,1.0564,1.05651,1079,True
